Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.00584160591	101307.14	101307.14	101307.14	101307.14	0	0	0	0	0	0	3
2	18	0	0.0116832118	101308.802	101307.971	101307.14	101308.802	0.830807376	0	0	0	0	0	3
3	21	0	0.0175248177	101308.911	101308.285	101307.14	101308.911	1.14412359	0	0	0	0	0	3
4	24	0	0.0233664236	101308.886	101308.435	101307.14	101308.911	1.29446713	0	0	0	0	0	3
5	26	0	0.0292080296	101308.874	101308.523	101307.14	101308.911	1.38235253	0	0	0	0	0	3
6	28	0	0.0350496355	101308.883	101308.583	101307.14	101308.911	1.44242496	0	0	0	0	0	3
7	30	0	0.0408912414	101308.906	101308.629	101307.14	101308.911	1.48865574	0	0	0	0	0	3
8	33	0	0.0467328473	101308.92	101308.665	101307.14	101308.92	1.52504486	0	0	0	0	0	3
9	35	0	0.0525744532	101308.931	101308.695	101307.14	101308.931	1.55450923	0	0	0	0	0	3
10	37	0	0.0584160591	101308.934	101308.719	101307.14	101308.934	1.57836884	0	0	0	0	0	3
11	39	0	0.064257665	101308.937	101308.739	101307.14	101308.937	1.59819601	0	0	0	0	0	3
12	41	0	0.0700992709	101308.937	101308.755	101307.14	101308.937	1.61475301	0	0	0	0	0	3
13	44	0	0.0759408768	101308.939	101308.769	101307.14	101308.939	1.62885544	0	0	0	0	0	3
14	46	0	0.0817824828	101308.937	101308.781	101307.14	101308.939	1.64081356	0	0	0	0	0	3
15	48	0	0.0876240887	101308.937	101308.792	101307.14	101308.939	1.65122434	0	0	0	0	0	3
16	50	0	0.0934656946	101308.934	101308.801	101307.14	101308.939	1.66008935	0	0	0	0	0	3
17	52	0	0.0993073005	101308.932	101308.808	101307.14	101308.939	1.66783603	0	0	0	0	0	3
18	54	0	0.105148906	101308.926	101308.815	101307.14	101308.939	1.67438937	0	0	0	0	0	3
19	57	0	0.110990512	101308.924	101308.821	101307.14	101308.939	1.68012577	0	0	0	0	0	3
20	59	0	0.116832118	101308.917	101308.825	101307.14	101308.939	1.68493508	0	0	0	0	0	3
21	61	0	0.122673724	101308.911	101308.829	101307.14	101308.939	1.68902949	0	0	0	0	0	3
