Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	15	0	0.0057370669	4661.94352	4661.94352	4661.94352	4661.94352	0	0	0	0	0	0	3
2	19	0	0.0114741338	223.857092	2442.90031	223.857092	4661.94352	2219.04321	0	0	0	0	0	3
3	22	0	0.0172112007	51.5076033	1645.7694	51.5076033	4661.94352	3016.17411	0	0	0	0	0	3
4	24	0	0.0229482676	31.9763441	1242.32114	31.9763441	4661.94352	3419.62238	0	0	0	0	0	3
5	27	0	0.0286853345	38.1743818	1001.49179	31.9763441	4661.94352	3660.45173	0	0	0	0	0	3
6	29	0	0.0344224014	32.2700567	839.954833	31.9763441	4661.94352	3821.98869	0	0	0	0	0	3
7	31	0	0.0401594683	35.2186427	724.99252	31.9763441	4661.94352	3936.951	0	0	0	0	0	3
8	33	0	0.0458965352	31.1015822	638.256153	31.1015822	4661.94352	4023.68737	0	0	0	0	0	3
9	35	0	0.0516336021	32.3731723	570.935822	31.1015822	4661.94352	4091.0077	0	0	0	0	0	3
10	37	0	0.057370669	29.4229064	516.78453	29.4229064	4661.94352	4145.15899	0	0	0	0	0	3
11	40	0	0.0631077359	29.7186081	472.50581	29.4229064	4661.94352	4189.43771	0	0	0	0	0	3
12	42	0	0.0688448028	28.1366292	435.475045	28.1366292	4661.94352	4226.46847	0	0	0	0	0	3
13	44	0	0.0745818697	28.4043952	404.161918	28.1366292	4661.94352	4257.7816	0	0	0	0	0	3
14	46	0	0.0803189366	27.5388629	377.260271	27.5388629	4661.94352	4284.68325	0	0	0	0	0	3
15	48	0	0.0860560035	27.504927	353.943248	27.504927	4661.94352	4308.00027	0	0	0	0	0	3
16	50	0	0.0917930704	26.9532718	333.506375	26.9532718	4661.94352	4328.43714	0	0	0	0	0	3
17	53	0	0.0975301373	26.4989026	315.447112	26.4989026	4661.94352	4346.49641	0	0	0	0	0	3
18	55	0	0.103267204	26.0500323	299.369496	26.0500323	4661.94352	4362.57402	0	0	0	0	0	3
19	57	0	0.109004271	25.8784967	284.975233	25.8784967	4661.94352	4376.96829	0	0	0	0	0	3
20	59	0	0.114741338	25.4863377	272.000788	25.4863377	4661.94352	4389.94273	0	0	0	0	0	3
21	61	0	0.120478405	25.4021707	260.257997	25.4021707	4661.94352	4401.68552	0	0	0	0	0	3
22	64	0	0.126215472	25.0438149	249.566443	25.0438149	4661.94352	4412.37708	0	0	0	0	0	3
23	66	0	0.131952539	25.0976029	239.806928	25.0438149	4661.94352	4422.13659	0	0	0	0	0	3
24	68	0	0.137689606	24.8703887	230.851239	24.8703887	4661.94352	4431.09228	0	0	0	0	0	3
25	70	0	0.143426672	24.9123086	222.613682	24.8703887	4661.94352	4439.32984	0	0	0	0	0	3
26	73	0	0.149163739	24.4457098	214.991837	24.4457098	4661.94352	4446.95168	0	0	0	0	0	3
27	75	0	0.154900806	24.384468	207.932305	24.384468	4661.94352	4454.01121	0	0	0	0	0	3
28	77	0	0.160637873	24.252352	201.372306	24.252352	4661.94352	4460.57121	0	0	0	0	0	3
29	79	0	0.16637494	24.2225685	195.263695	24.2225685	4661.94352	4466.67982	0	0	0	0	0	3
30	82	0	0.172112007	24.0919009	189.557968	24.0919009	4661.94352	4472.38555	0	0	0	0	0	3
31	84	0	0.177849074	22.9188945	184.182514	22.9188945	4661.94352	4477.761	0	0	0	0	0	3
32	86	0	0.183586141	22.7953629	179.139166	22.7953629	4661.94352	4482.80435	0	0	0	0	0	3
33	89	0	0.189323208	22.7369031	174.399703	22.7369031	4661.94352	4487.54382	0	0	0	0	0	3
